,service,src_bytes,srv_count,result
49545.0,0.0,1032,511,1
49546.0,0.0,1032,511,1
49547.0,0.0,1032,511,1
49548.0,0.0,1032,511,1
49549.0,0.0,1032,511,1
49550.0,0.0,1032,511,1
49551.0,0.0,1032,511,1
49552.0,0.0,1032,511,1
49553.0,0.0,1032,511,1
49554.0,0.0,1032,511,1
49555.0,0.0,1032,511,1
49556.0,0.0,1032,511,1
49557.0,0.0,1032,511,1
49558.0,0.0,1032,511,1
49559.0,0.0,1032,511,1
49560.0,0.0,1032,511,1
49561.0,0.0,1032,511,1
49562.0,0.0,1032,511,1
49563.0,0.0,1032,511,1
49564.0,0.0,1032,511,1
49565.0,0.0,1032,511,1
49566.0,0.0,1032,511,1
49567.0,0.0,1032,511,1
49568.0,0.0,1032,511,1
49569.0,0.0,1032,511,1
49570.0,0.0,1032,511,1
49571.0,0.0,1032,511,1
49572.0,0.0,1032,511,1
49573.0,0.0,1032,511,1
49574.0,0.0,1032,511,1
49575.0,0.0,1032,511,1
49576.0,0.0,1032,511,1
49577.0,0.0,1032,511,1
49578.0,0.0,1032,511,1
49579.0,0.0,1032,511,1
49580.0,0.0,1032,511,1
49581.0,0.0,1032,511,1
49582.0,0.0,1032,511,1
49583.0,0.0,1032,511,1
49584.0,0.0,1032,507,1
49585.0,0.0,1032,508,1
49586.0,0.0,1032,509,1
49587.0,0.0,1032,509,1
49588.0,0.0,1032,509,1
49589.0,0.0,1032,509,1
49590.0,0.0,1032,509,1
49591.0,0.0,1032,509,1
49592.0,0.0,1032,509,1
49593.0,0.0,1032,509,1
49594.0,0.0,1032,509,1
49595.0,0.0,1032,509,1
49596.0,0.0,1032,509,1
49597.0,0.0,1032,509,1
49598.0,0.0,1032,509,1
49599.0,0.0,1032,509,1
49600.0,0.0,1032,509,1
49601.0,0.0,1032,510,1
49602.0,0.0,1032,510,1
49603.0,0.0,1032,510,1
49604.0,0.0,1032,510,1
49605.0,0.0,1032,510,1
49606.0,0.0,1032,510,1
49607.0,0.0,1032,510,1
49608.0,0.0,1032,510,1
49609.0,0.0,1032,510,1
49610.0,0.0,1032,510,1
49611.0,0.0,1032,510,1
49612.0,0.0,1032,510,1
49613.0,0.0,1032,510,1
49614.0,0.0,1032,510,1
49615.0,0.0,1032,510,1
49616.0,0.0,1032,510,1
49617.0,0.0,1032,510,1
49618.0,0.0,1032,510,1
49619.0,0.0,1032,510,1
49620.0,0.0,1032,510,1
49621.0,0.0,1032,510,1
49622.0,0.0,1032,510,1
49623.0,0.0,1032,510,1
49624.0,0.0,1032,510,1
49625.0,0.0,1032,510,1
49626.0,0.0,1032,510,1
49627.0,0.0,1032,510,1
49628.0,0.0,1032,510,1
49629.0,0.0,1032,510,1
49630.0,0.0,1032,510,1
49631.0,0.0,1032,510,1
49632.0,0.0,1032,510,1
49633.0,0.0,1032,510,1
49634.0,0.0,1032,510,1
49635.0,0.0,1032,510,1
49636.0,0.0,1032,510,1
49637.0,0.0,1032,510,1
49638.0,0.0,1032,510,1
49639.0,0.0,1032,510,1
49640.0,0.0,1032,511,1
49641.0,0.0,1032,511,1
49642.0,0.0,1032,511,1
49643.0,0.0,1032,511,1
49644.0,0.0,1032,511,1
49645.0,0.0,1032,511,1
49646.0,0.0,1032,511,1
49647.0,0.0,1032,511,1
49648.0,0.0,1032,511,1
49649.0,0.0,1032,511,1
49650.0,0.0,1032,511,1
49651.0,0.0,1032,511,1
49652.0,0.0,1032,511,1
49653.0,0.0,1032,511,1
49654.0,0.0,1032,511,1
49655.0,0.0,1032,511,1
49656.0,0.0,1032,511,1
49657.0,0.0,1032,511,1
49658.0,0.0,1032,511,1
49659.0,0.0,1032,511,1
49660.0,0.0,1032,511,1
49661.0,0.0,1032,511,1
49662.0,0.0,1032,511,1
49663.0,0.0,1032,511,1
49664.0,0.0,1032,511,1
49665.0,0.0,1032,511,1
49666.0,0.0,1032,511,1
49667.0,0.0,1032,511,1
49668.0,0.0,1032,511,1
49669.0,0.0,1032,511,1
49670.0,0.0,1032,511,1
49671.0,0.0,1032,511,1
49672.0,0.0,1032,511,1
49673.0,0.0,1032,511,1
49674.0,0.0,1032,511,1
49675.0,0.0,1032,511,1
49676.0,0.0,1032,511,1
49677.0,0.0,1032,511,1
49678.0,0.0,1032,511,1
49679.0,0.0,1032,511,1
49680.0,0.0,1032,511,1
49681.0,0.0,1032,511,1
49682.0,0.0,1032,511,1
49683.0,0.0,1032,511,1
49684.0,0.0,1032,511,1
49685.0,0.0,1032,511,1
49686.0,0.0,1032,511,1
49687.0,0.0,1032,511,1
49688.0,0.0,1032,511,1
49689.0,0.0,1032,511,1
49690.0,0.0,1032,511,1
49691.0,0.0,1032,511,1
49692.0,0.0,1032,511,1
49693.0,0.0,1032,511,1
49694.0,0.0,1032,511,1
49695.0,0.0,1032,511,1
49696.0,0.0,1032,511,1
49697.0,0.0,1032,511,1
49698.0,0.0,1032,511,1
49699.0,0.0,1032,511,1
49700.0,0.0,1032,511,1
49701.0,0.0,1032,511,1
49702.0,0.0,1032,511,1
49703.0,0.0,1032,508,1
49704.0,0.0,1032,509,1
49705.0,0.0,1032,509,1
49706.0,0.0,1032,509,1
49707.0,0.0,1032,509,1
49708.0,0.0,1032,509,1
49709.0,0.0,1032,509,1
49710.0,0.0,1032,509,1
49711.0,0.0,1032,509,1
49712.0,0.0,1032,509,1
49713.0,0.0,1032,509,1
49714.0,0.0,1032,509,1
49715.0,0.0,1032,509,1
49716.0,0.0,1032,509,1
49717.0,0.0,1032,509,1
49718.0,0.0,1032,509,1
49719.0,0.0,1032,509,1
49720.0,0.0,1032,509,1
49721.0,0.0,1032,510,1
49722.0,0.0,1032,510,1
49723.0,0.0,1032,510,1
49724.0,0.0,1032,510,1
49725.0,0.0,1032,510,1
49726.0,0.0,1032,510,1
49727.0,0.0,1032,510,1
49728.0,0.0,1032,510,1
49729.0,0.0,1032,510,1
49730.0,0.0,1032,510,1
49731.0,0.0,1032,510,1
49732.0,0.0,1032,510,1
49733.0,0.0,1032,510,1
49734.0,0.0,1032,510,1
49735.0,0.0,1032,510,1
49736.0,0.0,1032,510,1
49737.0,0.0,1032,510,1
49738.0,0.0,1032,510,1
49739.0,0.0,1032,510,1
49740.0,0.0,1032,510,1
49741.0,0.0,1032,510,1
49742.0,0.0,1032,510,1
49743.0,0.0,1032,510,1
49744.0,0.0,1032,510,1
49745.0,0.0,1032,510,1
49746.0,0.0,1032,510,1
49747.0,0.0,1032,510,1
49748.0,0.0,1032,510,1
49749.0,0.0,1032,510,1
49750.0,0.0,1032,510,1
49751.0,0.0,1032,510,1
49752.0,0.0,1032,510,1
49753.0,0.0,1032,510,1
49754.0,0.0,1032,510,1
49755.0,0.0,1032,510,1
49756.0,0.0,1032,510,1
49757.0,0.0,1032,510,1
49758.0,0.0,1032,510,1
49759.0,0.0,1032,510,1
49760.0,0.0,1032,510,1
49761.0,0.0,1032,511,1
49762.0,0.0,1032,511,1
49763.0,0.0,1032,511,1
49764.0,0.0,1032,511,1
49765.0,0.0,1032,511,1
49766.0,0.0,1032,511,1
49767.0,0.0,1032,511,1
49768.0,0.0,1032,511,1
49769.0,0.0,1032,511,1
49770.0,0.0,1032,511,1
49771.0,0.0,1032,511,1
49772.0,0.0,1032,511,1
49773.0,0.0,1032,511,1
49774.0,0.0,1032,511,1
49775.0,0.0,1032,511,1
49776.0,0.0,1032,511,1
49777.0,0.0,1032,511,1
49778.0,0.0,1032,511,1
49779.0,0.0,1032,511,1
49780.0,0.0,1032,511,1
49781.0,0.0,1032,511,1
49782.0,0.0,1032,511,1
49783.0,0.0,1032,511,1
49784.0,0.0,1032,511,1
49785.0,0.0,1032,511,1
49786.0,0.0,1032,511,1
49787.0,0.0,1032,511,1
49788.0,0.0,1032,511,1
49789.0,0.0,1032,511,1
49790.0,0.0,1032,511,1
49791.0,0.0,1032,511,1
49792.0,0.0,1032,511,1
49793.0,0.0,1032,511,1
49794.0,0.0,1032,511,1
49795.0,0.0,1032,511,1
49796.0,0.0,1032,511,1
49797.0,0.0,1032,511,1
49798.0,0.0,1032,511,1
49799.0,0.0,1032,511,1
49800.0,0.0,1032,511,1
49801.0,0.0,1032,511,1
49802.0,0.0,1032,511,1
49803.0,0.0,1032,511,1
49804.0,0.0,1032,511,1
49805.0,0.0,1032,511,1
49806.0,0.0,1032,511,1
49807.0,0.0,1032,511,1
49808.0,0.0,1032,511,1
49809.0,0.0,1032,511,1
49810.0,0.0,1032,511,1
49811.0,0.0,1032,511,1
49812.0,0.0,1032,511,1
49813.0,0.0,1032,511,1
49814.0,0.0,1032,511,1
49815.0,0.0,1032,511,1
49816.0,0.0,1032,511,1
49817.0,0.0,1032,511,1
49818.0,0.0,1032,511,1
49819.0,0.0,1032,511,1
49820.0,0.0,1032,511,1
49821.0,0.0,1032,511,1
49822.0,0.0,1032,508,1
49823.0,0.0,1032,509,1
49824.0,0.0,1032,509,1
49825.0,0.0,1032,509,1
49826.0,0.0,1032,509,1
49827.0,0.0,1032,509,1
49828.0,0.0,1032,509,1
49829.0,0.0,1032,509,1
49830.0,0.0,1032,509,1
49831.0,0.0,1032,509,1
49832.0,0.0,1032,509,1
49833.0,0.0,1032,509,1
49834.0,0.0,1032,509,1
49835.0,0.0,1032,509,1
49836.0,0.0,1032,509,1
49837.0,0.0,1032,509,1
49838.0,0.0,1032,509,1
49839.0,0.0,1032,510,1
49840.0,0.0,1032,510,1
49841.0,0.0,1032,510,1
49842.0,0.0,1032,510,1
49843.0,0.0,1032,510,1
49844.0,0.0,1032,510,1
49845.0,0.0,1032,510,1
49846.0,0.0,1032,510,1
49847.0,0.0,1032,510,1
49848.0,0.0,1032,510,1
49849.0,0.0,1032,510,1
49850.0,0.0,1032,510,1
49851.0,0.0,1032,510,1
49852.0,0.0,1032,510,1
49853.0,0.0,1032,510,1
49854.0,0.0,1032,510,1
49855.0,0.0,1032,510,1
49856.0,0.0,1032,510,1
49857.0,0.0,1032,510,1
49858.0,0.0,1032,510,1
49859.0,0.0,1032,510,1
49860.0,0.0,1032,510,1
49861.0,0.0,1032,510,1
49862.0,0.0,1032,510,1
49863.0,0.0,1032,510,1
49864.0,0.0,1032,510,1
49865.0,0.0,1032,510,1
49866.0,0.0,1032,510,1
49867.0,0.0,1032,510,1
49868.0,0.0,1032,510,1
49869.0,0.0,1032,510,1
49870.0,0.0,1032,510,1
49871.0,0.0,1032,510,1
49872.0,0.0,1032,510,1
49873.0,0.0,1032,510,1
49874.0,0.0,1032,510,1
49875.0,0.0,1032,510,1
49876.0,0.0,1032,510,1
49877.0,0.0,1032,510,1
49878.0,0.0,1032,510,1
49879.0,0.0,1032,511,1
49880.0,0.0,1032,511,1
49881.0,0.0,1032,511,1
49882.0,0.0,1032,511,1
49883.0,0.0,1032,511,1
49884.0,0.0,1032,511,1
49885.0,0.0,1032,511,1
49886.0,0.0,1032,511,1
49887.0,0.0,1032,511,1
49888.0,0.0,1032,511,1
49889.0,0.0,1032,511,1
49890.0,0.0,1032,511,1
49891.0,0.0,1032,511,1
49892.0,0.0,1032,511,1
49893.0,0.0,1032,511,1
49894.0,0.0,1032,511,1
49895.0,0.0,1032,511,1
49896.0,0.0,1032,511,1
49897.0,0.0,1032,511,1
49898.0,0.0,1032,511,1
49899.0,0.0,1032,511,1
49900.0,0.0,1032,511,1
49901.0,0.0,1032,511,1
49902.0,0.0,1032,511,1
49903.0,0.0,1032,511,1
49904.0,0.0,1032,511,1
49905.0,0.0,1032,511,1
49906.0,0.0,1032,511,1
49907.0,0.0,1032,511,1
49908.0,0.0,1032,511,1
49909.0,0.0,1032,511,1
49910.0,0.0,1032,511,1
49911.0,0.0,1032,511,1
49912.0,0.0,1032,511,1
49913.0,0.0,1032,511,1
49914.0,0.0,1032,511,1
49915.0,0.0,1032,511,1
49916.0,0.0,1032,511,1
49917.0,0.0,1032,511,1
49918.0,0.0,1032,511,1
49919.0,0.0,1032,511,1
49920.0,0.0,1032,511,1
49921.0,0.0,1032,511,1
49922.0,0.0,1032,511,1
49923.0,0.0,1032,511,1
49924.0,0.0,1032,511,1
49925.0,0.0,1032,511,1
49926.0,0.0,1032,511,1
49927.0,0.0,1032,511,1
49928.0,0.0,1032,511,1
49929.0,0.0,1032,511,1
49930.0,0.0,1032,511,1
49931.0,0.0,1032,511,1
49932.0,0.0,1032,511,1
49933.0,0.0,1032,511,1
49934.0,0.0,1032,511,1
49935.0,0.0,1032,511,1
49936.0,0.0,1032,511,1
49937.0,0.0,1032,511,1
49938.0,0.0,1032,511,1
49939.0,0.0,1032,511,1
49940.0,0.0,1032,511,1
49941.0,0.0,1032,171,1
49942.0,0.0,1032,508,1
49943.0,0.0,1032,509,1
49944.0,0.0,1032,509,1
49945.0,0.0,1032,509,1
49946.0,0.0,1032,509,1
49947.0,0.0,1032,509,1
49948.0,0.0,1032,509,1
49949.0,0.0,1032,509,1
49950.0,0.0,1032,509,1
49951.0,0.0,1032,509,1
49952.0,0.0,1032,509,1
49953.0,0.0,1032,509,1
49954.0,0.0,1032,509,1
49955.0,0.0,1032,509,1
49956.0,0.0,1032,509,1
49957.0,0.0,1032,509,1
49958.0,0.0,1032,509,1
49959.0,0.0,1032,510,1
49960.0,0.0,1032,510,1
49961.0,0.0,1032,510,1
49962.0,0.0,1032,510,1
49963.0,0.0,1032,510,1
49964.0,0.0,1032,510,1
49965.0,0.0,1032,510,1
49966.0,0.0,1032,510,1
49967.0,0.0,1032,510,1
49968.0,0.0,1032,510,1
49969.0,0.0,1032,510,1
49970.0,0.0,1032,510,1
49971.0,0.0,1032,510,1
49972.0,0.0,1032,510,1
49973.0,0.0,1032,510,1
49974.0,0.0,1032,510,1
49975.0,0.0,1032,510,1
49976.0,0.0,1032,510,1
49977.0,0.0,1032,510,1
49978.0,0.0,1032,510,1
49979.0,0.0,1032,510,1
49980.0,0.0,1032,510,1
49981.0,0.0,1032,510,1
49982.0,0.0,1032,510,1
49983.0,0.0,1032,510,1
49984.0,0.0,1032,510,1
49985.0,0.0,1032,510,1
49986.0,0.0,1032,510,1
49987.0,0.0,1032,510,1
49988.0,0.0,1032,510,1
49989.0,0.0,1032,510,1
49990.0,0.0,1032,510,1
49991.0,0.0,1032,510,1
49992.0,0.0,1032,510,1
49993.0,0.0,1032,510,1
49994.0,0.0,1032,510,1
49995.0,0.0,1032,510,1
49996.0,0.0,1032,510,1
49997.0,0.0,1032,510,1
49998.0,0.0,1032,510,1
49999.0,0.0,1032,511,1
50000.0,0.0,1032,511,1
50001.0,0.0,1032,511,1
50002.0,0.0,1032,511,1
50003.0,0.0,1032,511,1
50004.0,0.0,1032,511,1
50005.0,0.0,1032,511,1
50006.0,0.0,1032,511,1
50007.0,0.0,1032,511,1
50008.0,0.0,1032,511,1
50009.0,0.0,1032,511,1
50010.0,0.0,1032,511,1
50011.0,0.0,1032,511,1
50012.0,0.0,1032,511,1
50013.0,0.0,1032,511,1
50014.0,0.0,1032,511,1
50015.0,0.0,1032,511,1
50016.0,0.0,1032,511,1
50017.0,0.0,1032,511,1
50018.0,0.0,1032,511,1
50019.0,0.0,1032,511,1
50020.0,0.0,1032,511,1
50021.0,0.0,1032,511,1
50022.0,0.0,1032,511,1
50023.0,0.0,1032,511,1
50024.0,0.0,1032,511,1
50025.0,0.0,1032,511,1
50026.0,0.0,1032,511,1
50027.0,0.0,1032,511,1
50028.0,0.0,1032,511,1
50029.0,0.0,1032,511,1
50030.0,0.0,1032,511,1
50031.0,0.0,1032,511,1
50032.0,0.0,1032,511,1
50033.0,0.0,1032,511,1
50034.0,0.0,1032,511,1
50035.0,0.0,1032,511,1
50036.0,0.0,1032,511,1
50037.0,0.0,1032,511,1
50038.0,0.0,1032,511,1
50039.0,0.0,1032,511,1
50040.0,0.0,1032,511,1
50041.0,0.0,1032,511,1
50042.0,0.0,1032,511,1
50043.0,0.0,1032,511,1
50044.0,0.0,1032,511,1
50045.0,0.0,1032,511,1
50046.0,0.0,1032,511,1
50047.0,0.0,1032,511,1
50048.0,0.0,1032,511,1
50049.0,0.0,1032,511,1
50050.0,0.0,1032,511,1
50051.0,0.0,1032,511,1
50052.0,0.0,1032,511,1
50053.0,0.0,1032,511,1
50054.0,0.0,1032,511,1
50055.0,0.0,1032,511,1
50056.0,0.0,1032,511,1
50057.0,0.0,1032,511,1
50058.0,0.0,1032,511,1
50059.0,0.0,1032,511,1
50060.0,0.0,1032,511,1
50061.0,0.0,1032,173,1
50062.0,0.0,1032,508,1
50063.0,0.0,1032,509,1
50064.0,0.0,1032,509,1
50065.0,0.0,1032,509,1
50066.0,0.0,1032,509,1
50067.0,0.0,1032,509,1
50068.0,0.0,1032,509,1
50069.0,0.0,1032,509,1
50070.0,0.0,1032,509,1
50071.0,0.0,1032,509,1
50072.0,0.0,1032,509,1
50073.0,0.0,1032,509,1
50074.0,0.0,1032,509,1
50075.0,0.0,1032,509,1
50076.0,0.0,1032,509,1
50077.0,0.0,1032,509,1
50078.0,0.0,1032,509,1
50079.0,0.0,1032,510,1
50080.0,0.0,1032,510,1
50081.0,0.0,1032,510,1
50082.0,0.0,1032,510,1
50083.0,0.0,1032,510,1
50084.0,0.0,1032,510,1
50085.0,0.0,1032,510,1
50086.0,0.0,1032,510,1
50087.0,0.0,1032,510,1
50088.0,0.0,1032,510,1
50089.0,0.0,1032,510,1
50090.0,0.0,1032,510,1
50091.0,0.0,1032,510,1
50092.0,0.0,1032,510,1
50093.0,0.0,1032,510,1
50094.0,0.0,1032,510,1
50095.0,0.0,1032,510,1
50096.0,0.0,1032,510,1
50097.0,0.0,1032,510,1
50098.0,0.0,1032,510,1
50099.0,0.0,1032,510,1
50100.0,0.0,1032,510,1
50101.0,0.0,1032,510,1
50102.0,0.0,1032,510,1
50103.0,0.0,1032,510,1
50104.0,0.0,1032,510,1
50105.0,0.0,1032,510,1
50106.0,0.0,1032,510,1
50107.0,0.0,1032,510,1
50108.0,0.0,1032,510,1
50109.0,0.0,1032,510,1
50110.0,0.0,1032,510,1
50111.0,0.0,1032,510,1
50112.0,0.0,1032,510,1
50113.0,0.0,1032,510,1
50114.0,0.0,1032,510,1
50115.0,0.0,1032,510,1
50116.0,0.0,1032,510,1
50117.0,0.0,1032,510,1
50118.0,0.0,1032,510,1
50119.0,0.0,1032,511,1
50120.0,0.0,1032,511,1
50121.0,0.0,1032,511,1
50122.0,0.0,1032,511,1
50123.0,0.0,1032,511,1
50124.0,0.0,1032,511,1
50125.0,0.0,1032,511,1
50126.0,0.0,1032,511,1
50127.0,0.0,1032,511,1
50128.0,0.0,1032,511,1
50129.0,0.0,1032,511,1
50130.0,0.0,1032,511,1
50131.0,0.0,1032,511,1
50132.0,0.0,1032,511,1
50133.0,0.0,1032,511,1
50134.0,0.0,1032,511,1
50135.0,0.0,1032,511,1
50136.0,0.0,1032,511,1
50137.0,0.0,1032,511,1
50138.0,0.0,1032,511,1
50139.0,0.0,1032,511,1
50140.0,0.0,1032,511,1
50141.0,0.0,1032,511,1
50142.0,0.0,1032,511,1
50143.0,0.0,1032,511,1
50144.0,0.0,1032,511,1
50145.0,0.0,1032,511,1
50146.0,0.0,1032,511,1
50147.0,0.0,1032,511,1
50148.0,0.0,1032,511,1
50149.0,0.0,1032,511,1
50150.0,0.0,1032,511,1
50151.0,0.0,1032,511,1
50152.0,0.0,1032,511,1
50153.0,0.0,1032,511,1
50154.0,0.0,1032,511,1
50155.0,0.0,1032,511,1
50156.0,0.0,1032,511,1
50157.0,0.0,1032,511,1
50158.0,0.0,1032,511,1
50159.0,0.0,1032,511,1
50160.0,0.0,1032,511,1
50161.0,0.0,1032,511,1
50162.0,0.0,1032,511,1
50163.0,0.0,1032,511,1
50164.0,0.0,1032,511,1
50165.0,0.0,1032,511,1
50166.0,0.0,1032,511,1
50167.0,0.0,1032,511,1
50168.0,0.0,1032,511,1
50169.0,0.0,1032,511,1
50170.0,0.0,1032,511,1
50171.0,0.0,1032,511,1
50172.0,0.0,1032,511,1
50173.0,0.0,1032,511,1
50174.0,0.0,1032,511,1
50175.0,0.0,1032,511,1
50176.0,0.0,1032,511,1
50177.0,0.0,1032,511,1
50178.0,0.0,1032,511,1
50179.0,0.0,1032,511,1
50180.0,0.0,1032,511,1
50181.0,0.0,1032,175,1
50182.0,0.0,1032,508,1
50183.0,0.0,1032,509,1
50184.0,0.0,1032,509,1
50185.0,0.0,1032,509,1
50186.0,0.0,1032,509,1
50187.0,0.0,1032,509,1
50188.0,0.0,1032,509,1
50189.0,0.0,1032,509,1
50190.0,0.0,1032,509,1
50191.0,0.0,1032,509,1
50192.0,0.0,1032,509,1
50193.0,0.0,1032,509,1
50194.0,0.0,1032,509,1
50195.0,0.0,1032,509,1
50196.0,0.0,1032,509,1
50197.0,0.0,1032,509,1
50198.0,0.0,1032,509,1
50199.0,0.0,1032,510,1
50200.0,0.0,1032,510,1
50201.0,0.0,1032,510,1
50202.0,0.0,1032,510,1
50203.0,0.0,1032,510,1
50204.0,0.0,1032,510,1
50205.0,0.0,1032,510,1
50206.0,0.0,1032,510,1
50207.0,0.0,1032,510,1
50208.0,0.0,1032,510,1
50209.0,0.0,1032,510,1
50210.0,0.0,1032,510,1
50211.0,0.0,1032,510,1
50212.0,0.0,1032,510,1
50213.0,0.0,1032,510,1
50214.0,0.0,1032,510,1
50215.0,0.0,1032,510,1
50216.0,0.0,1032,510,1
50217.0,0.0,1032,510,1
50218.0,0.0,1032,510,1
50219.0,0.0,1032,510,1
50220.0,0.0,1032,510,1
50221.0,0.0,1032,510,1
50222.0,0.0,1032,510,1
50223.0,0.0,1032,510,1
50224.0,0.0,1032,510,1
50225.0,0.0,1032,510,1
50226.0,0.0,1032,510,1
50227.0,0.0,1032,510,1
50228.0,0.0,1032,510,1
50229.0,0.0,1032,510,1
50230.0,0.0,1032,510,1
50231.0,0.0,1032,510,1
50232.0,0.0,1032,510,1
50233.0,0.0,1032,510,1
50234.0,0.0,1032,510,1
50235.0,0.0,1032,510,1
50236.0,0.0,1032,510,1
50237.0,0.0,1032,510,1
50238.0,0.0,1032,511,1
50239.0,0.0,1032,511,1
50240.0,0.0,1032,511,1
50241.0,0.0,1032,511,1
50242.0,0.0,1032,511,1
50243.0,0.0,1032,511,1
50244.0,0.0,1032,511,1
50245.0,0.0,1032,511,1
50246.0,0.0,1032,511,1
50247.0,0.0,1032,511,1
50248.0,0.0,1032,511,1
50249.0,0.0,1032,511,1
50250.0,0.0,1032,511,1
50251.0,0.0,1032,511,1
50252.0,0.0,1032,511,1
50253.0,0.0,1032,511,1
50254.0,0.0,1032,511,1
50255.0,0.0,1032,511,1
50256.0,0.0,1032,511,1
50257.0,0.0,1032,511,1
50258.0,0.0,1032,511,1
50259.0,0.0,1032,511,1
50260.0,0.0,1032,511,1
50261.0,0.0,1032,511,1
50262.0,0.0,1032,511,1
50263.0,0.0,1032,511,1
50264.0,0.0,1032,511,1
50265.0,0.0,1032,511,1
50266.0,0.0,1032,511,1
50267.0,0.0,1032,511,1
50268.0,0.0,1032,511,1
50269.0,0.0,1032,511,1
50270.0,0.0,1032,511,1
50271.0,0.0,1032,511,1
50272.0,0.0,1032,511,1
50273.0,0.0,1032,511,1
50274.0,0.0,1032,511,1
50275.0,0.0,1032,511,1
50276.0,0.0,1032,511,1
50277.0,0.0,1032,511,1
50278.0,0.0,1032,511,1
50279.0,0.0,1032,511,1
50280.0,0.0,1032,511,1
50281.0,0.0,1032,511,1
50282.0,0.0,1032,511,1
50283.0,0.0,1032,511,1
50284.0,0.0,1032,511,1
50285.0,0.0,1032,511,1
50286.0,0.0,1032,511,1
50287.0,0.0,1032,511,1
50288.0,0.0,1032,511,1
50289.0,0.0,1032,511,1
50290.0,0.0,1032,511,1
50291.0,0.0,1032,511,1
50292.0,0.0,1032,511,1
50293.0,0.0,1032,511,1
50294.0,0.0,1032,511,1
50295.0,0.0,1032,511,1
50296.0,0.0,1032,511,1
50297.0,0.0,1032,511,1
50298.0,0.0,1032,511,1
50299.0,0.0,1032,511,1
50300.0,0.0,1032,508,1
50301.0,0.0,1032,509,1
50302.0,0.0,1032,509,1
50303.0,0.0,1032,509,1
50304.0,0.0,1032,509,1
50305.0,0.0,1032,509,1
50306.0,0.0,1032,509,1
50307.0,0.0,1032,509,1
50308.0,0.0,1032,509,1
50309.0,0.0,1032,509,1
50310.0,0.0,1032,509,1
50311.0,0.0,1032,509,1
50312.0,0.0,1032,509,1
50313.0,0.0,1032,509,1
50314.0,0.0,1032,509,1
50315.0,0.0,1032,509,1
50316.0,0.0,1032,509,1
50317.0,0.0,1032,510,1
50318.0,0.0,1032,510,1
50319.0,0.0,1032,510,1
50320.0,0.0,1032,510,1
50321.0,0.0,1032,510,1
50322.0,0.0,1032,510,1
50323.0,0.0,1032,510,1
50324.0,0.0,1032,510,1
50325.0,0.0,1032,510,1
50326.0,0.0,1032,510,1
50327.0,0.0,1032,510,1
50328.0,0.0,1032,510,1
50329.0,0.0,1032,510,1
50330.0,0.0,1032,510,1
50331.0,0.0,1032,510,1
50332.0,0.0,1032,510,1
50333.0,0.0,1032,510,1
50334.0,0.0,1032,510,1
50335.0,0.0,1032,510,1
50336.0,0.0,1032,510,1
50337.0,0.0,1032,510,1
50338.0,0.0,1032,510,1
50339.0,0.0,1032,510,1
50340.0,0.0,1032,510,1
50341.0,0.0,1032,510,1
50342.0,0.0,1032,510,1
50343.0,0.0,1032,510,1
50344.0,0.0,1032,510,1
50345.0,0.0,1032,510,1
50346.0,0.0,1032,510,1
50347.0,0.0,1032,510,1
50348.0,0.0,1032,510,1
50349.0,0.0,1032,510,1
50350.0,0.0,1032,510,1
50351.0,0.0,1032,510,1
50352.0,0.0,1032,510,1
50353.0,0.0,1032,510,1
50354.0,0.0,1032,510,1
50355.0,0.0,1032,510,1
50356.0,0.0,1032,510,1
50357.0,0.0,1032,511,1
50358.0,0.0,1032,511,1
50359.0,0.0,1032,511,1
50360.0,0.0,1032,511,1
50361.0,0.0,1032,511,1
50362.0,0.0,1032,511,1
50363.0,0.0,1032,511,1
50364.0,0.0,1032,511,1
50365.0,0.0,1032,511,1
50366.0,0.0,1032,511,1
50367.0,0.0,1032,511,1
50368.0,0.0,1032,511,1
50369.0,0.0,1032,511,1
50370.0,0.0,1032,511,1
50371.0,0.0,1032,511,1
50372.0,0.0,1032,511,1
50373.0,0.0,1032,511,1
50374.0,0.0,1032,511,1
50375.0,0.0,1032,511,1
50376.0,0.0,1032,511,1
50377.0,0.0,1032,511,1
50378.0,0.0,1032,511,1
50379.0,0.0,1032,511,1
50380.0,0.0,1032,511,1
50381.0,0.0,1032,511,1
50382.0,0.0,1032,511,1
50383.0,0.0,1032,511,1
50384.0,0.0,1032,511,1
50385.0,0.0,1032,511,1
50386.0,0.0,1032,511,1
50387.0,0.0,1032,511,1
50388.0,0.0,1032,511,1
50389.0,0.0,1032,511,1
50390.0,0.0,1032,511,1
50391.0,0.0,1032,511,1
50392.0,0.0,1032,511,1
50393.0,0.0,1032,511,1
50394.0,0.0,1032,511,1
50395.0,0.0,1032,511,1
50396.0,0.0,1032,511,1
50397.0,0.0,1032,511,1
50398.0,0.0,1032,511,1
50399.0,0.0,1032,511,1
50400.0,0.0,1032,511,1
50401.0,0.0,1032,511,1
50402.0,0.0,1032,511,1
50403.0,0.0,1032,511,1
50404.0,0.0,1032,511,1
50405.0,0.0,1032,511,1
50406.0,0.0,1032,511,1
50407.0,0.0,1032,511,1
50408.0,0.0,1032,511,1
50409.0,0.0,1032,511,1
50410.0,0.0,1032,511,1
50411.0,0.0,1032,511,1
50412.0,0.0,1032,511,1
50413.0,0.0,1032,511,1
50414.0,0.0,1032,511,1
50415.0,0.0,1032,511,1
50416.0,0.0,1032,511,1
50417.0,0.0,1032,511,1
50418.0,0.0,1032,511,1
